"X","MlsNumber","Lat","Lng","BuyPrice","ConstructionYear","WalkScore","NbPieces","NbChambres","NbSallesEaux","NbSallesBains","NbFoyerPoele","NbEquipements","NbGarages","NbStationnements","NbPiscines","NbBordEaux","NbAnimals","NbCultures","IsNewPrice","IsNew","RevenuBrutPotentiel","Outremont","LaSalle","Mont.Royal","Ville.Marie","Le.Plateau.Mont.Royal","Hampstead","Le.Sud.Ouest","Riviere.des.Prairies.Pointe.aux.Trembles","Lachine","Dorval","Montreal.Nord","Lile.Bizard.Sainte.Genevieve","Kirkland","Dollard.des.Ormeaux","Senneville","Ahuntsic.Cartierville","Cote.Saint.Luc","Saint.Leonard","Montreal.Ouest","Pointe.Claire","Lile.Dorval","Mercier.Hochelaga.Maisonneuve","Cote.des.Neiges.Notre.Dame.de.Grace","Rosemont.La.Petite.Patrie","Saint.Laurent","Beaconsfield","Villeray.Saint.Michel.Parc.Extension","Westmount","Montreal.Est","Anjou","Pierrefonds.Roxboro","Sainte.Anne.de.Bellevue","Verdun","Baie.dUrfe","AP","C","ME","VE","I","X4X","MA","PP","AU","MPM","TE","X2X","TR","X3X","MEM","LS","MM","X5X","FE","COP","PCI","UNI","PPR","TER","FER","Population","Variation","Density","avgAge","below15","below24","below44","below64","below65","AvgIncome","below50000","below80000","below100000","below150000","above150001","avgSize","totalHouse","size1","size2","size3","size4","size5","totalFam","Children","NoChildren","Single","Unemploy","Owner","Renter","totaldwelling","before1960","before1980","before1990","before2000","before2005","before2011","Single.1","Semi","Duplex","Buildings","Mobile","belowBach","Bach","abvBach","University","College","Secondary","Apprentice","No","NonImmigrant","Immigrant","french","English","Others","PoliceDist","FireDist","LivingArea"
2778,10182576,45.59546772,-73.53642941,279000,2003,83,5,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.416869771,1.251864696,1079
2779,10186059,45.55949681,-73.53726625,245087,NA,68,4,2,0,1,0,0,0,0,0,0,0,0,0,0,19080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.734651035,0.495145028,915
2780,10206004,45.55770893,-73.5409677,206986,NA,85,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.396638883,0.588670526,838
2781,10256631,45.59342373,-73.52514127,258000,2007,77,5,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.730275677,0.902187706,NA
2782,10259258,45.59741956,-73.51099133,179900,2014,67,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,2.881981133,1.012429344,775
2783,10264634,45.571167,-73.537329,266500,NA,78,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.406263143,0.512432658,NA
2784,10348575,45.559617,-73.53748083,210983,NA,68,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.724921976,0.474336997,770
2785,10407017,45.55948179,-73.53737354,235344,NA,68,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.726326159,0.491360542,860
2786,10445915,45.600582,-73.510639,373900,2009,70,6,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,3.108500927,0.944179716,1540
2787,10488345,45.55663062,-73.52968619,159800,2013,78,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.264050149,1.142170774,540
2788,10591781,45.59303645,-73.52435979,214900,1985,72,5,2,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.75029827,0.934130214,NA
2789,10610333,45.55951183,-73.53748083,206923,NA,68,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.720046558,0.483666924,770
2790,10654652,45.55954939,-73.53748083,170907,NA,68,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.721769761,0.480322973,630
2791,10694667,45.55952686,-73.53741646,309167,NA,68,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.725304544,0.485346867,1065
2792,10710209,45.55949681,-73.53720188,180150,NA,68,3,1,0,1,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.739249149,0.498255085,630
2793,10714063,45.579071,-73.532294,229000,2010,72,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.899920869,1.148176425,767
2794,10732623,45.61256172,-73.53087283,219900,2011,66,6,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.913850699,1.398537335,825.6
2795,10732884,45.550115,-73.537621,199500,1900,89,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.989689477,1.080778445,909
2796,10741630,45.55957193,-73.53737354,215043,NA,68,5,2,0,1,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.730413536,0.483415615,770
2797,10745571,45.58793105,-73.5336783,248000,2005,76,5,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.829123818,1.719623709,903.09
2798,10894074,45.54995106,-73.54153165,197600,NA,94,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.84053789,0.787395122,760
2799,11076768,45.57842,-73.553599,298000,1992,73,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.050895266,1.019047859,980
2800,11094176,45.55671153,-73.529949,95000,1910,78,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.243435173,1.12054722,203.4
2801,11133722,45.55296003,-73.543672,275900,2014,90,6,2,0,1,0,0,2,1,1,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.467281544,0.846144954,920
2802,11144018,45.60490594,-73.53164079,209500,NA,70,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.661224366,0.798580134,1125
2803,11215165,45.554999,-73.547603,283000,2005,83,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.245021516,0.896476835,NA
2804,11241703,45.55753727,-73.54087317,293300,NA,85,6,3,0,1,0,0,0,0,0,0,0,0,0,0,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.39974266,0.608011353,1132
2805,11249717,45.55361667,-73.54815378,460970,NA,88,8,2,0,2,1,0,0,0,0,0,0,0,0,0,31920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.400452616,0.73687817,NA
2806,11281111,45.54076834,-73.54404029,175000,2007,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.795474546,0.286747242,504
2807,11308461,45.54999614,-73.54166898,188680,NA,94,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.831648781,0.779435304,712
2808,11330442,45.61326717,-73.53562571,224500,2010,43,7,2,0,1,0,0,1,1,0,0,0,0,0,0,46440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.632293119,1.662417979,925
2809,11354130,45.553176,-73.543667,439000,2013,90,5,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.445241186,0.864497546,1055
2810,11449792,45.5535182,-73.5446835,289900,NA,88,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.383521587,0.846135602,1209
2811,11457243,45.55300351,-73.54354236,499000,2013,90,9,3,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.466700601,0.856479737,1335
2812,11485162,45.5715842,-73.5283251,310000,1946,55,8,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.692731101,1.196493223,1100
2813,11504658,45.596947,-73.540653,394900,1992,75,6,4,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.315296063,1.479211529,NA
2814,11538477,45.55328251,-73.54388529,329900,1908,90,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.427807838,0.862672861,1185
2815,11545137,45.55783664,-73.54099452,129584,NA,85,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.398260421,0.57441228,623
2816,11550269,45.55830294,-73.54340017,179000,1983,79,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.253312494,0.549946241,897
2817,11574531,45.597155,-73.513376,289000,1910,75,13,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,2.711164007,0.864446939,NA
2818,11576427,45.61058515,-73.51668835,259000,1982,76,6,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,2.891342,1.128797991,NA
2819,11668568,45.5747897,-73.53843161,179900,NA,79,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,0.995213809,0.480226897,748
